admin_page_cnt,admin_duration,info_page_cnt,info_duration,product_page_cnt,product_duration,bounce_rate,exit_rate,avg_page_val,special_day_0_1,month_raw,op_sys,browser_type,region,traffic_type,visitor_type,weekend,revenue,month_num,session_id
0,0.0,0,0.0,5,55.5,0.0,0.04,0.0,0.0,Dec,3,2,3,6,returning_visitor,False,False,12.0,34e3b544d7b25b5bc2b51dffbf9f07f1332c826e779de6af56f0b4da797f9a2b
0,0.0,0,0.0,11,145.0,0.018181818,0.036363636,0.0,0.0,Nov,1,1,1,10,returning_visitor,False,False,11.0,68cc5c7b286d7d1a346fe913d6817d600fea0add666a379dfc33f894d21bb151
0,0.0,2,478.9166667,5,204.0,0.057142857,0.104081633,0.0,0.0,Nov,3,2,1,13,returning_visitor,False,False,11.0,f9951fdb5984f443b4494d40630555daf9a0b738a8644ed9b723c78777a2930f
1,17.0,0,0.0,17,1340.583333,0.047058824,0.071568627,0.0,0.0,Nov,3,2,1,2,returning_visitor,False,True,11.0,25bc80e357314597630d4ff0a95371195a97e643e1b887968fcc3cf19d0b5c77
0,0.0,0,0.0,51,742.9603175,0.003921569,0.012121212,0.0,0.0,Nov,1,1,3,2,returning_visitor,True,False,11.0,1fe644facf3333bcee55fcb122e6b6fa4b02cd4a68e1b65c856419bbdeb8867b
0,0.0,0,0.0,17,2186.961538,0.01875,0.02422619,0.0,0.0,Dec,1,1,1,10,returning_visitor,False,False,12.0,bb431e76848a04c97864f6d6ecdc9a2a25bf386418432bf5fff56ccaf160fa11
2,21.75,0,0.0,6,84.25,0.033333333,0.044444444,0.0,0.0,Dec,3,2,4,20,returning_visitor,False,False,12.0,728a64071c749c017f1ccdf24fa22251bf5dff89be496658dd69e957bee0e696
0,0.0,0,0.0,64,4492.311111,0.004761905,0.022705971,0.0,0.0,Nov,2,2,3,2,returning_visitor,False,True,11.0,f684d82776bd50521ba395c63432fee162f9fb7623e21c88f6b0256ec41a31ea
2,49.8,0,0.0,41,857.2666667,0.012195122,0.0242741,5.850665427,0.0,Nov,2,2,1,1,returning_visitor,False,False,11.0,b7d5f3d75c8675853040f34cb23f016daab4eebcec940e5a963e179c44ed1892
1,75.0,0,0.0,19,1773.375,0.011764706,0.030392157,28.11635484,0.0,Nov,2,2,1,13,returning_visitor,False,True,11.0,efe3ce7f8b0cf392eb7f4fe2befdea2878ad48d5d447b5e8950f980fcf2ed6bc
5,46.14285714,0,0.0,51,1346.630231,0.007126437,0.029719534,0.0,0.0,Nov,2,2,3,2,returning_visitor,True,False,11.0,68d30d3e78d69bfa4d94729b91aef57661a39692c62d93ded97a109e100e3cf3
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,7,20,returning_visitor,False,False,11.0,7debab56567ed602817195ad7bc444a2d321b608344344102829f9b99a6b4fae
0,0.0,0,0.0,30,805.8333333,0.0,0.003333333,0.0,0.0,Nov,1,1,3,8,new_visitor,False,False,11.0,486eadceb2e04c9ff640cbf4c6a3165dbcecac1bf094acd21f5e8461c4f6b4b4
2,1668.5,4,35.0,18,1372.975,0.0,0.017391304,41.64625944,0.0,Dec,2,2,1,6,returning_visitor,False,True,12.0,e6db4891ee53950d2c42e62e4e6ff99ba12609666dd9c1349d1c0954f39e7f42
0,0.0,1,14.75,30,2445.066667,0.033333333,0.026888889,0.0,0.0,Dec,3,2,3,3,returning_visitor,False,False,12.0,f894c1c93dcada4816fd5f739067fb2b2f1ce00ed61179a58aeb0690125aaee4
5,426.7,1,200.0,72,4140.333766,0.001315789,0.024597953,0.0,0.0,Nov,3,2,4,2,returning_visitor,False,False,11.0,120135fa005d62024fcf22dac021eec1958970c5634b611e5c8c82a4960bd0f9
0,0.0,0,0.0,23,348.3833333,0.008695652,0.004347826,0.0,0.0,Nov,1,1,3,2,new_visitor,False,False,11.0,74e1de0cc636254bae809ba6a56b418a3e2df2e2f47f08531d6a79196abd4936
0,0.0,0,0.0,15,325.5,0.02,0.058666667,0.0,0.0,Dec,2,2,1,1,returning_visitor,False,False,12.0,430e8cb3c17aa5a0d1d46f46b851956641c689724169a90750793cea32763098
0,0.0,0,0.0,64,1911.610665,0.0125,0.026739194,0.0,0.0,Nov,1,2,2,10,returning_visitor,True,False,11.0,98e8e9e67a957c021ebc1acc8c7187a18da0b497b187b0b9ac8fa64e97efbcec
8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0.0,0.0,Nov,1,1,4,3,returning_visitor,False,False,11.0,08161d224d154448c5717cb439ee752a360eb5e2a111595c0fc65023285583df
2,40.5,1,4.0,19,472.5416667,0.0,0.005,0.0,0.0,Nov,1,1,4,2,returning_visitor,False,False,11.0,555329e7ba3ec073c9278bea0854f557fc074ff3f8e3fd763d8a66f655ae3388
0,0.0,0,0.0,38,1593.583333,0.0,0.010526316,0.0,0.0,Nov,2,2,2,1,returning_visitor,False,False,11.0,433c39e0a7c8d4784d8077e6e1b1180200ba51ff8df1d7a9a93b1c32e95b9489
5,87.75,0,0.0,6,135.0833333,0.0,0.009090909,0.0,0.0,Nov,1,1,2,2,new_visitor,True,False,11.0,60ce22a033bbbc932c3418f8bdf53f797bb075dbf903b19d43a556a38e034954
1,0.0,0,0.0,77,4350.647321,0.012727273,0.023842532,14.38546841,0.0,Nov,2,2,1,2,returning_visitor,False,False,11.0,279b701edfcbef556a384b222d7da723162cca57c5a242db2d5a2c9bd482a9c3
2,56.0,0,0.0,33,1399.15,0.0,0.011290323,12.45078371,0.0,Nov,1,1,2,8,new_visitor,True,True,11.0,13a9128e58e9a261ab371aec1cbe4a5009ee673465337261b624f295177ff6a3
1,3.5,0,0.0,49,663.5277778,0.0,0.005319149,0.0,0.0,Nov,2,2,3,2,returning_visitor,False,False,11.0,6510b843f1a23b4477d98aa3cd5ff10c02d0150894767118ead641d156d1a1c0
7,146.7,5,195.0,42,1717.666667,0.001960784,0.029981326,0.0,0.0,Dec,2,2,1,2,returning_visitor,False,False,12.0,ca6eef2621a3e6767125dfe072711f714f7b32585ef423c8fb653ea043b6bf60
0,0.0,0,0.0,34,740.3071429,0.0,0.014052288,0.0,0.0,Nov,2,2,1,2,returning_visitor,True,False,11.0,1bee74f235d51ea932c04ffc610171a3995c5f23108b00ebee6a289844344a3a
0,0.0,0,0.0,7,105.0,0.0,0.033333333,0.0,0.0,Dec,2,2,1,8,new_visitor,False,False,12.0,3db80c53478b6b7d30ed271c39b8e2f62cffa32d272cdcdc3c387cf380d2030d
5,173.5416667,5,109.75,38,1859.382937,0.004545455,0.009090909,0.0,0.0,Dec,3,2,8,10,returning_visitor,True,False,12.0,92bd6a89dd09c89a2247f8b233e9460aae38931b2dd289346409f3e55420bcb0
0,0.0,0,0.0,29,874.952381,0.004597701,0.044367816,0.0,0.0,Dec,1,1,1,2,returning_visitor,False,False,12.0,60d649ef56072ecb4f9b5397f605915656e97e41ed5de9e13d948b1d3198c538
6,264.4166667,0,0.0,22,1275.092424,0.0,0.013512907,65.74605279,0.0,Dec,3,2,5,2,returning_visitor,False,False,12.0,0bde31b5ce48973239de813a03031d4fd11eec8b1b28a4cbfbd522f4a53cd721
5,97.0,0,0.0,53,3372.748214,0.003773585,0.002515723,0.0,0.0,Dec,2,2,7,2,returning_visitor,False,False,12.0,ae752831c7d32ce5a637cb57910363ae91823aed624ff5b21fda181324def6ca
4,190.0,0,0.0,53,1328.626894,0.017857143,0.022238793,0.0,0.0,Dec,1,1,1,10,returning_visitor,True,False,12.0,a50677a55510cf674771d478db1a62f55a6cae17b4ef04de0c1c0e85ed84abe7
10,175.4666667,1,7.0,82,2378.377381,0.004318937,0.017004257,13.9750483,0.0,Nov,3,2,1,13,returning_visitor,False,True,11.0,dda940cbdc0c8e49fe9050f96cabf2f2487b08523d25bff6813b67e80e5fd18a
0,0.0,0,0.0,2,67.5,0.0,0.1,0.0,0.0,Dec,2,2,7,13,returning_visitor,False,False,12.0,11bb6f72fe3bc6f8d54b3c053505bde289916d83704bf69abd0bba2975cf25c3
6,276.75,0,0.0,12,342.125,0.0,0.007142857,0.0,0.0,Nov,1,2,3,2,new_visitor,False,False,11.0,ca823959d39e4474cafd5b2b2145ea27e2c348746839f24dba0e98ce76e257f8
0,0.0,0,0.0,27,1009.375,0.007407407,0.040740741,0.0,0.0,Nov,2,2,1,2,new_visitor,True,True,11.0,d95f94cdf8dac7ecba3c16f0c35412ab72a43c986db195000dc284bbc9d7fcdf
0,0.0,2,52.5,18,502.0,0.0,0.01,0.0,0.0,Dec,8,2,9,2,new_visitor,True,False,12.0,78f9d890d9aefb1b88f9f178c4639483fcd955c5527ee442090fb8a4407b7604
0,0.0,0,0.0,6,530.0,0.016666667,0.041666667,0.0,0.0,Nov,3,2,3,2,returning_visitor,True,False,11.0,5101236225fd4359f35c4fcc68dbf5f1ece1a676f2411f2f214d11c71389264a
2,146.0,2,52.25,1,0.0,0.0,0.04,0.0,0.0,Dec,1,1,1,2,returning_visitor,False,False,12.0,cb729183628a81cb86a823fba83bfb78f18875170d183d4520afa4b7393a5148
0,0.0,0,0.0,7,340.5,0.0,0.028571429,0.0,0.0,Nov,2,4,4,2,new_visitor,True,False,11.0,f485d8c9cfed2a5f895e1fa1cf3a8f171a865abe1c005dfbc1ebf05830de33c5
4,1946.0,0,0.0,31,731.0,0.0,0.005882353,0.0,0.0,Dec,2,2,4,2,new_visitor,True,False,12.0,0b22198f73ceeb116ce10b8bdce20a4dfec3447fd864c885a5b71740ea9415d7
0,0.0,0,0.0,25,948.3428571,0.0,0.009,0.0,0.0,Nov,2,4,1,3,returning_visitor,False,False,11.0,a8290416a2c15012d4e44644565ed99770ec1e770e088f5d68384f17dac21626
1,75.0,2,34.5,100,4436.376299,0.0,0.007150715,0.0,0.0,Nov,2,2,1,2,returning_visitor,False,True,11.0,51b6df474957afaaf079df09a9aa9d7c8576a9948cdd11f02bc282392140b0cc
1,9.0,0,0.0,10,219.5,0.0,0.027272727,0.0,0.0,Dec,2,2,1,11,returning_visitor,False,False,12.0,d0d80ac241b0111487b530f9eaff0f0bad7dc513f2d4dc6c7691ed2d54cfbb93
0,0.0,2,0.0,3,56.75,0.1,0.125,0.0,0.0,Nov,1,1,1,2,returning_visitor,False,False,11.0,7406c1aaa82cb90a72ad50e22b19cb765bf4d03a1fea4a81896b2f0a8187c02c
3,40.5,0,0.0,20,758.75,0.0,0.02,38.26667925,0.0,Nov,2,2,8,3,returning_visitor,False,True,11.0,60ee0e059bb49bd8f776921f30697029f97702b567323bd9752f4b688bf45bfe
0,0.0,0,0.0,4,72.5,0.0,0.05,0.0,0.0,Dec,1,1,8,10,returning_visitor,False,False,12.0,5c8af2433f86b13eca9b5e98f9a05b841cc96d40d1dba6420af185e83bdb14bd
5,64.58333333,0,0.0,36,1334.083333,0.0,0.005405405,0.0,0.0,Nov,2,2,3,2,returning_visitor,False,False,11.0,2008f8e003bdea2d65697c4edde3e339599a9a4167e1d8ff2c764f72e66716a7
6,152.0,0,0.0,17,450.75,0.028571429,0.052380952,14.10739957,0.0,Nov,1,8,3,11,returning_visitor,False,True,11.0,ffba6dbc5049aadd131ccdda2257091ff5e98b2aa91f9e1a4cb815b4acb38e6a
0,0.0,0,0.0,3,1952.5,0.066666667,0.122222222,0.0,0.0,Nov,1,1,2,1,returning_visitor,False,False,11.0,c8f91d0004eb610643dd20ad616d705471cca7e455a6c7624481e3fb7e7386ce
0,0.0,0,0.0,3,121.5,0.0,0.007407407,0.0,0.0,Nov,1,1,1,2,new_visitor,True,False,11.0,083b073f100b1d7a6d2e18ed009a8df90a11fb27c217de029422edde3045ce4b
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,9,1,returning_visitor,False,False,11.0,76be66ceeef163cb773b7ff900e2558d14270eb263a1b448ce303fb51de7e93d
11,320.0,0,0.0,36,776.1666667,0.0,0.014880952,0.0,0.0,Dec,3,2,1,13,returning_visitor,False,False,12.0,31786052a1b2ae07b66522b86bd263c82b8456a072e857a566127ce22602edf4
0,0.0,0,0.0,83,3091.146033,0.004938272,0.019075614,0.0,0.0,Nov,2,2,1,1,returning_visitor,False,False,11.0,4cad12845a2a0237e077145948ea1f27d34e889fc8bbba0dacf1d85acfa492c5
1,51.5,0,0.0,27,818.3166667,0.007407407,0.017354497,0.0,0.0,Nov,3,2,1,13,returning_visitor,False,False,11.0,7030fbe71f6ceddb276aa39bcfad9eabc0b22aaf8782a265947df3d5f7df6f1a
0,0.0,0,0.0,14,684.75,0.0,0.014285714,0.0,0.0,Nov,2,2,9,2,returning_visitor,False,False,11.0,144ca8879d8482268b70728432b76c26cb7dbc0db20eb8a515ac22a55ca70c64
0,0.0,0,0.0,27,1224.541667,0.0,0.024691358,0.0,0.0,Dec,4,2,1,2,new_visitor,True,False,12.0,6f00d0d85fab76561f2d2a07cc8772db78f5c8989c909152039bf25881624fba
0,0.0,0,0.0,12,459.0833333,0.004545455,0.084545455,0.0,0.0,Dec,2,2,1,2,returning_visitor,False,False,12.0,3911b8afba2b062e92622157b5b36447822a38904c29911bdb7f20526067bdd9
0,0.0,0,0.0,6,474.3333333,0.0,0.01,0.0,0.0,Dec,1,1,3,3,returning_visitor,False,False,12.0,87e6a89c0af219c8890d3b26f523107414e9f8a4d4e8e1c48b74e4c40d34ba6a
0,0.0,0,0.0,11,315.0,0.0,0.036363636,0.0,0.0,Dec,3,2,6,2,new_visitor,True,False,12.0,e4e805d693cb582a4dba35f3d6849ab7a4d86f5e26a0aad924026513d04c7ffd
6,93.0,2,23.0,37,783.875,0.003409091,0.031709957,0.0,0.0,Nov,2,2,1,11,returning_visitor,True,False,11.0,ee94bd781c8802ba8acbadddb02147341c0e5d337305d1f26e5860b00b474d8a
6,167.0,0,0.0,71,1445.458333,0.004054054,0.013963964,12.30811748,0.0,Nov,3,2,1,10,returning_visitor,False,True,11.0,7e3dbe74b6c9641dcabc54d6da6641877d0c47fd8baab083f526bad5b10f5f54
0,0.0,0,0.0,19,517.0,0.010526316,0.026315789,0.0,0.0,Dec,4,1,7,1,returning_visitor,True,False,12.0,e1af84712acc99ac49273d72f6b706b82a8899a186dda8022e18ac36c946142e
0,0.0,0,0.0,7,444.0,0.0,0.028571429,59.75418351,0.0,Dec,1,1,2,8,new_visitor,True,True,12.0,c9670a3a69ef3ff782647847799909ced776181bdd59e56e0d7ae5c7b0ecf656
0,0.0,0,0.0,87,1197.700198,0.0,0.002352941,38.00063931,0.0,Nov,2,2,1,2,new_visitor,False,True,11.0,d497a42d625796a84317884dfcb74731bf9e6dc09d8ea4d5a2750b385e93491b
0,0.0,0,0.0,3,16.0,0.066666667,0.133333333,0.0,0.0,Dec,2,4,7,3,returning_visitor,False,False,12.0,c9c3bf79c87b7ba9a3490ecdaa38671721e97085144f0dd1cfd0fc5943cb4bb5
6,185.9904762,5,111.1666667,179,10415.78364,0.002551834,0.020876741,18.08361086,0.0,Nov,2,2,3,2,returning_visitor,True,False,11.0,00c54d8f4e650cc1d491c5d34a71add46ffb1e5e8b7fbb0d274c2ecc53b35b82
6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0.0,Dec,3,2,1,2,returning_visitor,True,True,12.0,ffe4766f0aee201c35e5c8681b4ddb3fc7dea30f991874e9a521b4b42452d799
7,399.25,1,298.0,85,2409.875,0.006818182,0.017267562,10.1319644,0.0,Dec,3,2,1,2,returning_visitor,False,False,12.0,bb6c5d770920ba1ee46e2a148f7c9455c70d60dc0a46c65f17cfaf20ef9a6190
0,0.0,0,0.0,52,2004.708333,0.0,0.019337607,0.0,0.0,Dec,2,2,3,1,returning_visitor,False,False,12.0,2336e79e40cea5f1cbd0b109ee7c297c3b41327b85cf8a61e4b74bea33718d9b
1,113.75,0,0.0,26,1905.078571,0.022666667,0.0346,11.70614611,0.0,Nov,3,2,2,1,returning_visitor,False,True,11.0,8b828ab8512e6a5ff5b0929e3cf6d8f96cba7bb556f45548de4150402db84601
0,0.0,0,0.0,22,903.4305556,0.00952381,0.021428571,0.0,0.0,Nov,2,2,7,8,returning_visitor,False,False,11.0,a77a63759d6d96bd44d3fe9cef7ca58e57eff1644fd697468a608525bf39f363
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,2,9,3,other,False,False,11.0,2ee3d1dd675b38c1680a6947da68761f9463f383645a85ae277c9b19179c4a23
5,943.0,2,16.0,7,935.6666667,0.0,0.0375,0.0,0.0,Nov,2,2,3,6,returning_visitor,True,True,11.0,9bef99a74a07aeb64db2f38b159f451ec4486e282c334e92a9bfc4236cb0e0c9
0,0.0,2,22.0,41,979.375,0.004651163,0.009302326,0.0,0.0,Nov,2,2,3,2,returning_visitor,True,False,11.0,88d585a3409b2fb09fb7f77abd8bdcfc251cfd693a5bea0740f4902bf27214af
2,126.0,0,0.0,6,127.1666667,0.05,0.04375,0.0,0.0,Dec,3,2,5,3,returning_visitor,True,False,12.0,e662b3ad59dfc25723c33b4904ca1901d6b0c29fe22e19776d88f22c91dd05c0
1,73.0,0,0.0,23,1280.45,0.0,0.008695652,36.54680355,0.0,Dec,2,4,1,2,new_visitor,False,True,12.0,a8242a51c7788ee9994c31af83c7f0a1993370581cee26fd9691e82f96575d4e
0,0.0,0,0.0,9,427.0,0.0,0.025,13.1168283,0.0,Dec,1,1,1,2,new_visitor,True,True,12.0,4460acd41657830697954962965fa00f8c61bf813347f65f374c4e3757a4cbca
0,0.0,0,0.0,2,93.0,0.0,0.05,0.0,0.0,Dec,3,2,5,2,returning_visitor,False,False,12.0,40c8dec79bbc494bf93a1911d91a0d2ca7563471257db77cc51e630ad6827e05
1,8.0,0,0.0,27,787.5357143,0.0,0.005142857,0.0,0.0,Nov,3,2,1,20,returning_visitor,False,False,11.0,10a3e8c0026918fef493575a5512af5608bd066954fcb75f4f6b84b231fcba78
0,0.0,0,0.0,8,210.4,0.0,0.05,0.0,0.0,Nov,1,1,3,8,new_visitor,True,False,11.0,d76262ec5a75a6a29e79611aca3b7e15c0682708e8cf38c6cc8193d1621bd2f1
0,0.0,0,0.0,11,257.75,0.0,0.024242424,0.0,0.0,Dec,3,2,2,2,new_visitor,False,False,12.0,8f8118d6a60b3504f6ea3b94dd3c46bf220b555a6acc6b1fb1888a815d221d18
16,180.6666667,1,649.25,113,8041.58887,0.007936508,0.026808161,0.0,0.0,Dec,2,6,7,1,returning_visitor,False,False,12.0,1cf30e370837f01502cbf84418b478b42af4665c66f8cb0356e522387077a3d7
6,634.5,3,312.75,172,7017.192635,0.001396648,0.019865374,0.0,0.0,Nov,2,4,1,2,returning_visitor,False,False,11.0,f33badaaf74692845efd703c3300ff255cf5cab04a08ec3b8d87288414b71371
0,0.0,0,0.0,38,1244.35,0.039473684,0.053909774,0.0,0.0,Dec,1,1,1,2,returning_visitor,False,False,12.0,12ff6bfca0c95e47f8dfffe1c8ae52e11c36e6104281ae4fb0a216e03a087d65
7,253.1,0,0.0,40,1591.888095,0.0,0.012186396,48.66217061,0.0,Dec,2,2,3,2,returning_visitor,True,True,12.0,2f60b74cb2144e04ced88cf915f2684f7859e8ee9059b6c27b693eb582946faf
5,121.2666667,0,0.0,8,114.6,0.0,0.01,0.0,0.0,Nov,1,1,1,2,new_visitor,True,False,11.0,f0b0975397b71cbcae46d8e8a3b8c1e59174046200a292737b89757d4854d9be
12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0.0,Nov,3,2,1,3,returning_visitor,False,False,11.0,50596949eda7b590e330d2766e6331315a7047e0071eb79449d2a921c9bcb6e6
0,0.0,0,0.0,8,123.0,0.025,0.029166667,0.0,0.0,Nov,3,2,3,11,returning_visitor,True,False,11.0,d84147a587a86b4c7b62f67b31d575b64bc39a620b0d7b6b044c2244545bef56
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,returning_visitor,False,False,12.0,86bf57251c6dba50d46f5490a42f896b5642f0e10b1fb8dee6b9b9d27e56c5b7
2,88.0,10,719.0,54,1986.553118,0.005128205,0.019939049,25.82676446,0.0,Dec,1,1,2,2,returning_visitor,False,False,12.0,55569c42966e9d97319e21257e48e4bc0e7310c761ecaedb31424ea9ca4eec14
8,381.45,2,64.5,31,1363.7,0.011111111,0.027830688,13.89178731,0.0,Nov,1,1,1,2,returning_visitor,False,False,11.0,aeb42944d06c1b9ccc47a7251918b6883bcd657fe077e9a76f050afdd07cede3
2,30.0,2,33.0,162,3753.19449,0.0,0.003477932,77.10821943,0.0,Nov,2,2,1,8,new_visitor,False,True,11.0,e3180593532973a5d909fb9f319a178d387829b325cd0b853308b934b6f1eef6
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,returning_visitor,False,False,11.0,4270527128b81d5d0cf5b76d8ae6ae528e37c1508352cd7621408c34cf6c5a56
5,180.5,0,0.0,28,1070.625,0.0,0.022427035,0.0,0.0,Dec,3,2,6,3,returning_visitor,False,False,12.0,da4347bf1c2449a2d707404f702e5f0f416ce376dfac86e3fcfe329ab9f5fa8f
2,20.0,0,0.0,15,1839.25,0.0,0.004444444,0.0,0.0,Nov,2,2,9,2,returning_visitor,False,False,11.0,1200c7b0a5f80a7afd66785b4c342312bbb1615bc795877415f98df82d744c68
5,255.75,0,0.0,70,1787.479365,0.004285714,0.019809524,0.0,0.0,Dec,2,4,1,3,returning_visitor,False,False,12.0,be83ab1a56607d450cd00461716656c74b25f129411f54cbbcfee4d6725a6803
17,323.3636364,0,0.0,45,1534.825143,0.002678571,0.020699598,7.180348301,0.0,Nov,1,1,3,10,returning_visitor,False,True,11.0,c405106b65f66fe6374a629c11898c8522e204c0baa7c332af74a24d0fe3f46e
2,58.5,0,0.0,11,1568.5,0.0,0.036363636,0.0,0.0,Nov,2,2,7,2,returning_visitor,False,False,11.0,35c23735662ce353e63206e66cd34ff9f31aa74a4661c5e1a27163fa49add8ae
5,60.5,0,0.0,9,111.5,0.026666667,0.04,0.0,0.0,Nov,2,2,9,1,returning_visitor,False,False,11.0,e4142158f7361c28a8cc75db7803728eea8545764dfc2e81aeee8da465d7b67d
3,131.5,0,0.0,94,2332.109524,0.001030928,0.009450172,0.0,0.0,Nov,2,2,9,10,returning_visitor,False,False,11.0,db0672fd8fa98e988f8c4ae95da4224192dcd639904975523a67b723e9f1bdcb
0,0.0,0,0.0,13,598.5,0.0,0.016666667,0.0,0.0,Nov,2,10,7,2,new_visitor,False,False,11.0,c00e9cacecb81307ba8c24a72e82406e1b5cd4998d678d86eb5cad3a79cdd26d
3,163.375,0,0.0,4,24.0,0.0,0.028571429,0.0,0.0,Nov,2,2,1,3,returning_visitor,True,False,11.0,181034ccedad72d868f187650bde64c63d7604cc9c075b34cb4de57a7679885a
1,18.0,2,13.0,20,1287.27381,0.015873016,0.038095238,0.0,0.0,Nov,3,2,4,2,returning_visitor,False,False,11.0,1f0c067fc64b386454e56c8301ae3080ccebd86335fb9e3489fc8c27b44e35e4
13,216.3333333,1,9.0,59,985.3151515,0.0,0.004545455,167.2308336,0.0,Nov,2,2,4,10,returning_visitor,True,True,11.0,e7daa51dd3266ccb3b9d3b33b31d90ea7b09c960139622f5061a6d0499ea61e4
0,0.0,0,0.0,23,2420.65,0.013043478,0.047826087,0.0,0.0,Nov,4,1,9,3,returning_visitor,False,False,11.0,105ee975566dec9938a6ad0eb2a46317638e55cdb25957aedfc5395e6b72606e
1,0.0,0,0.0,9,300.3333333,0.041666667,0.06875,0.0,0.0,Dec,3,2,9,1,returning_visitor,False,False,12.0,38c5e4e3797cf0791e20395e50a58990af90134da59f4f52861a45dc9c3c67d1
3,114.125,1,13.0,64,1602.94026,0.013432836,0.028731343,29.88386066,0.0,Nov,3,2,1,3,returning_visitor,True,False,11.0,35be5cbc1a47fca2d26a45ff11127eb7e321126a4aadfe8b155a309a8f6e776e
10,1455.35,0,0.0,66,1646.612195,0.007142857,0.029065112,0.0,0.0,Nov,2,2,1,2,returning_visitor,True,False,11.0,e41b502a6bcd06eec4d3a64fb93617bf3cda89e0ae87f1819288f36227974555
6,198.5,0,0.0,41,1824.083333,0.0,0.01,0.0,0.0,Dec,3,2,3,11,new_visitor,False,False,12.0,7c804b547987f735bfa20c40272432fc82deeded590121a2c18b26be0ba2dc83
13,493.75,0,0.0,22,1525.0,0.008,0.018666667,25.00423187,0.0,Dec,3,2,1,1,returning_visitor,True,True,12.0,077dcac4b90ec0fd9648c776c134b5334c29db9de9de4170ade3319ae725061d
0,0.0,0,0.0,6,114.4166667,0.0,0.016666667,0.0,0.0,Nov,3,2,1,6,new_visitor,True,False,11.0,102f7c693fb7257ca10321a4438f6f93db63156ef096f9ed0b5ae909caedfb2c
0,0.0,0,0.0,53,1768.657051,0.0,0.003921569,0.0,0.0,Nov,2,4,3,2,returning_visitor,False,False,11.0,5995641274c275d50086343a897e32b233e812a8991f5c8bbb0655c5f94639de
8,2086.75,1,46.5,81,5546.0,0.002325581,0.014562569,15.56462164,0.0,Nov,2,2,1,2,returning_visitor,False,True,11.0,df76268facd6a27c4e68cb9ad08ae8fad2b1cebd8472ff1877cd7f3bdbf50d17
9,177.3333333,0,0.0,70,2346.220238,0.002898551,0.003457557,0.0,0.0,Nov,1,1,5,3,returning_visitor,False,False,11.0,c4c3bbebefd55a871df12c6ff97c7da9f620f92584a20ab7bddb7b79dfcb1dec
0,0.0,0,0.0,19,2177.333333,0.0,0.010526316,0.0,0.0,Dec,2,4,1,2,new_visitor,False,False,12.0,add6451bc8fbc7ae716548485be80a4455f0bc8b4c3ef70a77fa709b7d288f7e
17,239.9288462,2,60.5,49,1929.185664,0.017486339,0.025063352,2.580028334,0.0,Dec,3,2,1,13,returning_visitor,False,False,12.0,8e5b88568625d6efdf717b5c1e7064f8e6567e7722ade2cf953258b9075d48c4
2,136.5,0,0.0,8,1261.5,0.0,0.01,0.0,0.0,Dec,8,1,3,2,returning_visitor,True,False,12.0,5fa2fc7911cea673d793f629cbb80ea79f6a5c87cb28590da5dbbf1e90590dd8
0,0.0,0,0.0,41,898.15,0.0,0.011282051,19.51010101,0.0,Dec,2,5,3,1,returning_visitor,False,True,12.0,42590271fe58798092098d82cf5d3b15683d1ab620705b7f81ebdf10954dcf7f
5,111.3,0,0.0,138,4172.11572,0.0,0.008337205,17.63434621,0.0,Nov,2,2,9,2,returning_visitor,False,False,11.0,1e6f7170cd0c18ff4fd8420c7f1f07452e28295ae536a9e5aef7bb1db04c6d92
0,0.0,0,0.0,7,143.0,0.0,0.028571429,0.0,0.0,Nov,2,5,2,3,returning_visitor,False,False,11.0,fed8a891e50147181cf956205437d5f072a8b4eaaad64d82bd8e41bd3a1e1aa5
4,85.0,0,0.0,3,43.5,0.0,0.05,0.0,0.0,Dec,1,1,1,8,new_visitor,True,False,12.0,597ffd45b2f229cd3eb50e3eb662805f1be3640da0097c1f9279707c4a7c0486
4,24.5,0,0.0,29,749.125,0.005882353,0.02745098,0.0,0.0,Nov,1,1,3,2,returning_visitor,False,True,11.0,812826b676f9be59099d0d57ade4c12f980e741b5cec6b270a58d4d34b92a24b
5,448.5,4,52.0,81,2537.807082,0.013793103,0.028674678,0.0,0.0,Nov,3,2,3,2,returning_visitor,True,False,11.0,0d608976f2d196f6f657207a56215542602f6436d092c15dd19b3a13ba30edfa
0,0.0,0,0.0,11,580.25,0.022222222,0.044444444,0.0,0.0,Nov,3,2,1,2,returning_visitor,True,False,11.0,6d52b105629639d2f088f52d5881959560590b7693691b8ccdbc8cfe04d5e474
5,111.0,1,11.0,55,3494.06746,0.0,0.029188713,4.007065498,0.0,Nov,2,2,3,1,returning_visitor,False,False,11.0,c0d82f70a92312ad0abff7397138d03764b824d84b26be440578fdfc7249f1bf
